cat/dog,health issue,cooking time,name,save,ingredient,cook
강아지,모질개선,조리시간 2시간 이상,별이 생일케이크 만들기 성공적 ♡,[출처] 네이버 블로그 보노라니 / 생각보다 안어려우니 도전해보세요,연어분쇄육  g닭순살분쇄육  고구마  감자  당근  달걀  전분가루 조금  닭가슴살반죽  건조연어  건조소간  개껌조금  ,"고구마, 당근, 감자를 찜기에 올려서 쪘어요. 셋다 껍질까서 믹서기에 넣구요. 닭분쇄육, 연어분쇄육, 달걀, 전분가루 조금 넣고 갈아줘요. 전분가루는 밀가루보단 나을 것 같아서 넣어줬어요. 쌀가루 같은거 있으심 그런걸로 대체하셔도 될듯해요.저는 얘를 일단 쪄줄거에요. 유리그릇에 반죽 붓기전에 올리브오일 골고루 발라줘요. 뒤집을때 잘 빠지라구요.유리 반찬통이기 때문에 찌는게 제일 좋을 것 같아서 감자쪘던 것 처럼 찜기에 쪄줬어요. 젓가락으로 찍어봐서 조금 덜 익었다 생각이 들면 전자렌지에 돌리셔도 돼요. 처음보다 약간 부풉니다.케이크반죽이 쪄지는 동안 케이크 위를 꾸며줄 닭가슴살을 반죽해요. 분쇄육 아니고 일반 닭가슴살이나 안심 사용하시는 분들은 믹서로 한번 갈아서 사용하시면 될 것 같아요. 저는 닭가슴살 분쇄육, 연어분쇄육 남은거 다 섞구요. 케이크반죽 조금 남은것도 걍 섞었어요. 한번 해동했으니 다 사용해야해서 케이크 토핑하고 남은건 고대로 건조기에 말려서 간식으로 만들어 줄거에요.요렇게 반죽을 짤주머니에 넣어주고 끄트머리를 가위로 살짝 잘라줘요. 생각보다 엄청 균일하게 잘 나오더라구요.바로 에어프라이어에 종이호일 깔아서 뒤집어줬어요. 올리브오일을 발라둬서 그런지 엄청 잘 빠져나와요. 닭가슴살반죽으로 케이크 모서리 따라 짜주고 가운데 열십자로 칸을 나눠줬어요. 그 안에 간식토핑을 했구요(연어트릿+건조된소간육포 잘게 자른것). 가운데가 허전해서 개껌 잘게 잘라 올려줬네요.닭가슴살반죽이 익지 않은 상태여서 에어프라이어 한번 더 돌려줬구요.뭔가 허전해서 코코넛가루를 올려줬어요. 생각보다 엄청 케이크처럼 나와서 엄청 뿌듯했어요.짜잔 별이를 위한 강아지생일상! 케이크가 메인이구요. 집에있던 간식들로 상 차려주고요. 집에있던 북어간식이 하트모양으로 예뻐서 케이크 주변에 둘러뒀어요."
강아지,모질개선,조리시간 60분 이내,강아지보양식 미역국만들기,ㅎㅎ,미역  말고기(대체가능)  표고버섯  당근  초록입홍합  블루베리  ,"미역을 물에 불리는중. 중간중간 물 2번 갈아주었음 정말 손가락 길이만한거 두개 꺼냈는데........너모 많아짐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ건표고버섯도 물에불려줌. 표고버섯을 물에 오래 불리면 좋은성분이 날라간다고했던가?..........살짝만 불려줌..ㅎㅎ표고버섯을 물에불리고 익혔을때, 원래의 영양소와 크게 차이가 없다고 한다. 그래서 난 꼭 물에 불려 익혀먹음.당근 채 썰고 다지기 전 잘게잘게 다질 예정. 처음 화식을할때 당근을 잘게 다진다고했는데 응아로 고대로 나오는거보고는.....아니 그럼 몸에 흡수도안되고 그냥 그대로 응아로 나오는데 왜먹이나 싶어서 그 이후로는 잘게 더잘게 다지고있음.원래 초록입홍합은 넣을생각이 없었는데 일본에서 사온 초록입홍합이 갑자기 생각남ㅋㅋㅋㅋㅋㅋㅋ개봉도안한 새거임.초록입홍합을 물에 불리면서 많은생각을함. 이쭈미는 이걸 별로 좋아하지않지만 미역국 끓일때는 하나씩 넣어주곤 한다. 그럼 잘 먹었어 ㅎ 오늘도 고기에 숨겨줘야지오늘은 소고기대신 말고기를준비. 이유는 요즘 소고기를 너어무 많이 먹어서! 일주일에 세번도 넘게 잡솼어 쭈미야당근을 올리브유 한방울 떨어트려 볶아줌. 당근 잘익었나 입에 넣어보고 푹익기전 고기넣고 또 같이 볶아줌. 당근만 볶으면 익을때까지 볶으려고하니 눌러붙고 타는경우가 생김 그렇다고 올리브유를 계속계속 넣을수도없고! 그래서 조금 익어가면 고기를 넣고 완전 센불에 고기를 후루룩 같이 익혀주면 어느새 당근이 잘 익어있다미역국에 들어갈 고기는 이대로 식혀주고, 말고기 안먹을까봐 또 쭈미입에 가져다대니 잘먹네 맛있어서 또 부엌까지 나오시고 미역국 만들기 전 몇입 드셨음. 아주몇입이제 미역국을 끓일거임. 잘 불린 미역을 잘게 잘라줌. 이것도 나의 기준. 미역을 먹다가 목구멍에 걸린 사례가 있다고 한다. 우리애들이 목구멍에 걸리면 얼마나 놀라고 고통스러울거야 그래서 최대한으로 잘게잘게 잘라줍니당 그리고는 참기름 한방울(진짜 한방울 :: 젓가락끝에묻은 한방울)에 미역을 볶아줌. 그러면 고소한 참기를 냄새와 미역볶는 냄새가 아주좋음. (※ 참기름에는 항산화작용, 암예방, 변비탈출 의 효과가 있다고한다. 그치만 난 많이 먹이지 않는다.)어디선가 함께 들어온 당근과 폴폴 끓어가는중.이렇게 다 끓은 미역국은 식혀줌.미역국을 식히는동안 미리볶은 고기에 블루베리도 얹어주고(나중엔 잘게 잘라줄거임..) 물에 데친 표고버섯도 잘게 잘라주고 아차 초록입홍합은 저 고기 밑에있음.....^^헤헤헤헤헤 보기만 해도 기분좋은 이쭈미 맘마 !!!!! 강아지 보양식 만들기 참 쉽죠잉"
강아지,모질개선,조리시간 30분 이내,연어채소볶음 - 고단백 저지방,음식은 3일 정도 냉장보관 가능합니다. 마늘은 사용량과 사용 빈도에 따라 효능이 달라지며 간의 기능을 향상시키고 면역체계를 강화하며 세균성 감염증을 예방하고 트라이글리세라이드 수치와 혈중 콜레스테롤을 낮추며 벼룩 퇴치에 도움을 줍니다. 하지만 빈혈증세가 있거나 수술 예정인 애완동물은 마늘을 절대 섭취하면 안됩니다. 또한 6주나 9주된 강아지도 마늘을 섭취해서는 안됩니다. 왜냐하면 6-8주 이전의 강아지는 새로운 혈액세포를 생산하지 못하기 때문이죠.,코코넛오일 1 tbsp연어 50 g당근 30 g애호박 50 g시금치 30 g마늘 1쪽 ,"당근의 껍질을 벗기고 깍둑썰기 해주세요(잔뿌리가 없고 껍질이 단단하고 매끈한 당근을 고르세요.)애호박을 깍둑썰기 해주세요(줄기의 잎이 촘촘하게 붙은 작은 애호박을 고르셔야 합니다.)시금치를 잘게 썰어주세요(잎이 신선하고 아삭아삭하며 녹색을 띠는 것을 고르세요. 줄기 부분이 끈적끈적한 것은 피하세요.)마늘 한쪽을 다져주세요커다란 후라이팬에 오일을 넣고 중간 불(화씨 350도)에서 가열하세요냄비에 마늘을 넣어주세요당근, 애호박, 시금치, 연어를 넣어주세요연어가 골고루 완전히 채소가 부드러워질 때까지 15-30분간 조리해주세요중간중간 뒤적이듯 볶으면서 연어를 작은 조각으로 잘라주세요불을 끄고 음식을 깨끗한 접시나 그릇에 옮겨 담으세요음식을 제공하기 전에 완전히 식혀줍니다."
고양이,모질개선,조리시간 10분 이내,생선 소스 - 사료와 함께 급여하는,소스는 1주일 정도 냉장보관 가능하며 3개월 정도 냉동보관 가능합니다.,생선 육수 1 cup버터 2 tbsp밀가루 2 tbsp타이 생선 소스 1 tbsp,팬에 버터를 넣고 중불(화씨 350도)에서 가열하세요밀가루를 넣고 휘저어 주세요생선 육수와 생선 소스를 부어주세요(육수는 마트에서 구매하셔도 좋고 생선 뼈와 생선 고기를 푹 고아 향이 좋은 채소와 약초를 함께 넣어 직접 만드셔도 좋습니다.)노란색 묽은 반죽이 될 때까지 휘저어 주세요. 소스를 5분 동안 끓여주세요불을 끄고 깨끗한 그릇에 옮겨 담으세요고양이의 음식 위에 소스를 뿌려주세요
강아지,모질개선,조리시간 30분 이내,호두 케이크 - 단백질이 풍부한,케이크는 5일 정도 냉장보관 가능합니다.,잘게 썬 호두 1/4 cup통밀가루 1/2 cup우유 1/3 cup사과즙 1/3 cup꿀 3 tbsp달걀 1 number베이킹파우더 1 작은스푼계피 1/4 작은스푼베이킹소다 1/4 작은스푼,"커다란 그릇에 밀가루와 베이킹 소다, 베이킹 가루를 넣고 섞어주세요달걀 1개를 깨서 넣고 꿀과 우유, 사과즙도 첨가하세요재료들을 골고루 섞어주세요잘게 썬 호두를 넣고 저어주세요유산지가 깔린 케이크 팬에 반죽을 부어주세요화씨 350도에서 45-50분 정도 구워주세요오븐을 끄고 팬을 충분히 식혀주세요팬에서 케이크를 꺼내고 유산지를 벗겨주세요작은 조각으로 잘라주세요"
강아지,모질개선,조리시간 30분 이내,고기 죽 - 영양가 높은 음식,음식은 3일 정도 냉장보관 가능하며 4개월 정도 냉동보관 가능합니다.,옥수수 밀가루 3 tbsp바나나 100 g감자 100 g버터 1 tbsp호박 100 g간 소고기 150 g,"감자의 껍질을 벗기고 깍둑썰기 해주세요(감자는 표면이 단단하고 매끄러운 감자를 고르세요. 싹이 나거나 녹색 반점이나 멍든 부분이 있는 감자는 피하세요.)호박의 씨를 제거하고 껍질을 제거한 후 깍둑썰기 해주세요(무게가 2kg나 4kg 정도 나가는 호박을 고르세요. 투박하게 생긴 호박이더라도 커다란 반점이나 부드러운 반점이 보이지 않는다면 고르셔도 괜찮습니다.)냄비에 버터를 넣고 중불(화씨 350도)에서 가열하세요소고기를 넣고 고기 색이 갈색으로 변할 때까지 5-7분 정도 재빨리 볶아주세요호박과 감자를 넣고 잘 볶아주세요냄비에 물 1컵을 부어주세요뚜껑을 닫고 채소가 부드러워질 때까지 5분 정도 삶아주세요바나나의 껍질을 벗기고 자른 후 냄비에 넣고 포크를 사용해서 으깨주세요(바로 먹으려면 샛노랑색 바나나를, 집에서 숙성시키려면 녹색 바나나를 고르세요. 멍이 들거나 껍질이 갈라진 것은 사지 마세요.)뚜껑을 닫고 약불(화씨 175도)에서 20분 정도 끓여주세요따뜻한 물 1테이블 스푼이 들어간 그릇에 밀가루를 넣고 녹인 뒤 혼합물에 넣고 골고루 섞어주세요불을 끄고 음식을 깨끗한 접시나 그릇에 옮겨 담으세요음식을 제공하기 전에 완전히 식혀주세요"
강아지,모질개선,조리시간 10분 이내,과일 파르페 - 비타민이 풍부한,간식은 1주일 정도 냉장보관 가능하며 3개월 동안 냉동보관 가능합니다.,키위 50 g플레인 요구르트 1/2 cup무당 사과즙 1/2 cup딸기 70 g,키위의 껍질을 벗기고 작은 조각으로 잘라주세요(손가락으로 눌렀을 때 탄력이 느껴지고 약간 들어가는 것을 고르세요. 너무 단단하거나 물렁물렁한 키위는 사지 마세요.)딸기의 줄기를 제거하고 잘게 썰어주세요(꼭지가 신선하고 녹색을 띠며 몸통이 빨갛고 노란색이나 녹색이 아닌 향긋한 딸기를 고르세요.깨끗한 접시나 그릇에 잘게 썬 딸기와 키위를 넣어주세요. 그 위에 요구르트와 사과즙을 부어주세요강아지에게 싱싱한 과일파르페 간식을 먹여주세요!
강아지,모질개선,조리시간 10분 이내,"계란 스크램블&과일 - 건강한 아침, 저녁식사",음식은 3일 정도 냉장보관 가능합니다.,달걀 3 number올리브오일 1 tbsp땅콩버터 1 tbsp키위 70 g으깬 귀리 1/4 cup우유 1 tbsp바나나 50 g,"바나나의 껍질을 벗기고 한입 크기 조각으로 썰어주세요(바로 먹으려면 샛노란색 바나나를, 집에서 숙성시키려면 녹색 바나나를 고르세요. 멍이 들거나 껍질이 갈라진 것은 사지 마세요.)키위도 한입 크기의 조각으로 썰어주세요(손가락으로 눌렀을 때 탄력이 느껴지고 약간 들어가는 것을 고르세요. 너무 단단하거나 물렁물렁한 키위는 사지 마세요.)그릇에 달걀 3개를 깨서 넣으세요땅콩버터, 귀리, 우유를 넣고 골고루 섞어주세요냄비에 오일을 넣고 중불(화씨 350도)로 가열하세요냄비에 달걀 섞은 물과 과일을 넣고 1분간 조리한 후, 달걀을 풀어 재료와 잘 섞어주세요3-5분 정도 달걀이 완전히 익을 때까지 계속 볶아주세요불을 끄고 음식을 깨끗한 접시나 그릇에 옮겨 담으세요강아지를 위해 음식에 몇가지 과일을 곁들여도 좋습니다.음식을 제공하기 전에 완전히 식혀줍니다."
고양이,모질개선,조리시간 10분 이내,생 소고기 영양식 - 면역력 증진에 좋은,음식은 3일 정도 냉장보관 가능합니다.,통조림 고기 200 g달걀 1 number,큰 그릇에 고기를 넣으세요고기를 포크로 으깨주세요달걀 하나를 깨서 달걀 흰자위는 버리고 노른자만 그릇에 넣으세요고기와 노른자를 골고루 섞어주세요고기 한 덩이를 그릇이나 접시에 옮겨 담아 고양이에게 먹여줍니다.
강아지,모질개선,조리시간 30분 이내,치즈 쿠키 - 근육을 형성해주는,"이 맛있는 쿠키는 3-4일까지 냉장보관 가능합니다. 재료를 두 배로 계량해서 더 많은 쿠키를 만드실 수 있습니다.
쿠키는 많은 영양소를 포함하고 있지만 지방 함유량이 많으므로 강아지에게 너무 많이 먹이지 마십시오. 
강아지에게 너무 많이 먹이면 비만이 될 수 있으니 주의해주세요.",통밀가루 1 cup우유 60 ml버터 3 tbsp갈은 치즈 100 g,"그릇에 버터 3 테이블 스푼과 치즈 100g을 넣으세요그릇에 밀가루 1컵과 우유 60ml를 부워줍니다재료가 잘 섞이도록 휘저어 주세요하나의 반죽 덩어리가 되도록 손으로 잘 치대주세요반죽을 깨끗한 바닥에 올려놓고 밀가루를 뿌려줍니다반죽을 두께 1-2cm로 밀어줍니다쿠키 커터로 반죽을 찍어주세요남은 반죽을 다시 뭉쳐 밀어편 뒤 찍어 냅니다쿠키 반죽을 유산지가 깔린 베이킹 시트에 나란히 올려줍니다.350도 오븐에 넣고 약 15분 정도 노릇노릇해질 때까지 구워줍니다.오븐을 끄고 쿠키를 꺼낸 다음, 완전히 식혀주세요"
